account,year,month,ICP2,ICP3,View,Value,region,country,country_HFM,platform,platform HFM,MTD_QTD_YTD,Actual,JU,FBP,PY@ActualFX,Actual@JU,Actual@FBP,PY@FBP17,PY@FBP16,Actual@PYrate,JU_Sep,JU_DEC,PY_DEC
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,CANADA,Canada,DPS_NAM.DPS_CA,Shoulders,37821,QTD,1182,1219,1103,1184,1189,1201,1151,1155,1232,951.048,1530.144,1243.62
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,US,US,DPS_US.USxCAdj,Mitek,10504,QTD,133395,124597,131139,120494,133395,133395,120494,120494,133395,119717,137958,124653
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,UK,DPS_EUR.DPS_UK,Mitek,10504,QTD,3291,3148,3158,4066,3194,3249,3581,4319,3689,3007.2939,3179.2115,3476.275
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Germany,DPS_EUR.DPS_DE,Mitek,10504,QTD,3706,3852,4098,4168,3564,3756,4122,4033,3800,3829.6725,4120.2225,4076.64
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Italy,DPS_EUR.DPS_IT,Mitek,10504,QTD,4775,4835,4878,5026,4594,4841,4972,4864,4897,3888.9,4572.81,4721.4375
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Benelux,DPS_EUR.DPS_Benelux,Mitek,10504,QTD,3282,3732,3916,3826,3156,3326,3781,3699,3365,3236.28,3929.13,3734.685
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,"MISSA (Maghreb, Iran, Sub Sah. Africa)",DPS_MEA.004954,Mitek,10504,QTD,15,263,166,166,15,15,166,166,15,113,124,151
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Prof Middle East,DPS_MEA.004961,Mitek,10504,QTD,1160,1790,1683,2200,1160,1160,2200,2200,1160,1830,2217,1193
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Pakistan,DPS_MEA.002540,Mitek,10504,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Arab Emirates,DPS_MEA.MRC_AE,Mitek,10504,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,France,DPS_EUR.DPS_FR,Mitek,10504,QTD,4524,5462,5047,5597,4347,4582,5532,5412,4638,4621.98,5282.4225,5067.8625
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Switzerland incl. Export,DPS_EUR.DPS_CH,Mitek,10504,QTD,2886,3188,3177,2893,2820,2903,2868,2830,2928,2670.6995,3423.3976,2909.6837
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Iberia,DPS_EUR.DPS_Iberia,Mitek,10504,QTD,2371,2282,2595,2563,2286,2408,2536,2481,2433,1843.875,2117.6625,2423.8575
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Ireland,Rest_EUR.DPS_IR,Mitek,10504,QTD,238,178,265,263,228,240,260,255,243,239.145,374.3625,299.49
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Poland,Rest_EUR.DPS_PL,Mitek,10504,QTD,426,469,609,480,408,424,484,476,421,578.6088,611.4192,480.438
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Russia,DPS_EUR.DPS_RU,Mitek,10504,QTD,2101,1854,1775,1558,2099,1930,1636,1593,1819,1453.9374,1699.5345,1154.3802
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,South Africa,DPS_MEA.DPS_ZA,Mitek,10504,QTD,877,1136,1042,849,831,833,915,921,773,1051.862814,1064.235978,871.516755
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Finland,Rest_EUR.DPS_FI,Mitek,10504,QTD,431,496,513,601,413,436,595,582,441,405.6525,517.4025,468.2325
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Norway,Rest_EUR.DPS_NO,Mitek,10504,QTD,283, (88),404,443,277,301,454,426,303,248.2758,317.0826,418.0572
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J S.E. Slovenia,Rest_EUR.002790,Mitek,10504,QTD,371,186,250,245,359,378,242,237,381,239.145,288.315,293.9025
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Sweden,Rest_EUR.DPS_SE,Mitek,10504,QTD,763,750,824,904,740,778,860,866,818,638.100365,815.85938,828.61443
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Austria,Rest_EUR.DPS_AT,Mitek,10504,QTD,1019,1162,1218,1140,976,1029,1126,1102,1044,1127.5575,1290.7125,1051.5675
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Medical Israel,DPS_MEA.004966,Mitek,10504,QTD,532,459,453,473,521,502,463,451,513,517.775724,448.369498,494.288446
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Denmark,Rest_EUR.DPS_DK,Mitek,10504,QTD,649,762,670,809,624,657,801,782,665,597.4956,764.3678,731.3238
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Czech Repub,Rest_EUR.DPS_CZ,Mitek,10504,QTD,1592,1429,1499,1696,1533,1590,1681,1640,1605,1178.777292,1485.66957,1532.104497
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Hungary,Rest_EUR.DPS_HU,Mitek,10504,QTD,138,96,144,122,133,143,123,118,140,147.82008,162.07944,172.92402
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Turkey,DPS_MEA.DPS_TR,Mitek,10504,QTD,622,571,582,558,601,733,530,551,770,450.19297,684.63432,416.74819
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Medical Greece,Rest_EUR.003760,Mitek,10504,QTD,398,383,333,464,383,403,460,450,408,337.485,431.355,554.28
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Medical Baltic States,Rest_EUR.002614,Mitek,10504,QTD,397,356,304,282,385,406,279,273,408,278.2575,230.205,195.5625
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,EU Regional,Rest_EUR.Reg_EUR,Mitek,10504,QTD, -   , (36), (450), -   , -   , -   , -   , -   , -   ,-1650.5475,-1111.9125,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,China,DPS_ASPAC.DPS_CN,Mitek,10504,QTD,7472,7417,7632,6257,7424,7643,6098,6434,7842,7939.8511,7815.90745,6221.3448
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Australia,DPS_ASPAC.DPS_AU,Mitek,10504,QTD,3320,3510,3680,3630,3320,3347,3694,3457,3295,3935.88,3743.6274,3673.9926
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Japan,DPS_ASPAC.DPS_JP,Mitek,10504,QTD,7403,7026,7118,7063,7401,7910,7315,6283,7625,7599.71342,8276.77864,8122.56042
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,India,DPS_ASPAC.DPS_IN,Mitek,10504,QTD,636,829,936,601,635,613,602,615,613,922.829164,926.512276,615.992996
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,New Zealand,Rest_ASPAC.DPS_NZ,Mitek,10504,QTD,655,680,721,686,648,664,710,665,640,790.8408,733.6888,728.688
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Korea,DPS_ASPAC.DPS_KR,Mitek,10504,QTD,1176,1155,1252,1198,1165,1188,1248,1217,1143,1233.7933,1394.366145,1124.40461
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,J&J Medical Thailand,Rest_ASPAC.004940,Mitek,10504,QTD,298,360,247,241,296,294,244,238,290,415.398688,449.938808,202.339176
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,MRC SG (004462),DPS_SG.MRC_SG,Mitek,10504,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,J&J Medical Singapore,DPS_SG.004471,Mitek,10504,QTD,479,443,546,518,475,486,513,501,491,504.8505,519.4205,406.503
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,J&J Med Indonesia,Rest_ASPAC.003891,Mitek,10504,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Malaysia,Rest_ASPAC.DPS_MY,Mitek,10504,QTD,33,69,75,68,32,34,65,63,35,73.261,79.266,61.7314
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Hong Kong,Rest_ASPAC.DPS_HK,Mitek,10504,QTD,163,207,177,146,163,163,146,146,163,191.8032,192.4477,153.5199
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Vietnam,Rest_ASPAC.DPS_VN,Mitek,10504,QTD, (0),2,12,8,0, -   ,8,8,0,3.751042611,4.751356507,-1.765478707
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Taiwan,Rest_ASPAC.DPS_TW,Mitek,10504,QTD,47,52,41,74,47,45,77,74,44,60.046865,77.664837,71.390811
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Asia-Pac Reg Off-Pro,DPS_SG.5280SGD,Mitek,10504,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,J&J Med Philippines,Rest_ASPAC.004360,Mitek,10504,QTD,76,194,203,22,77,79,21,22,82,284.102224,254.956114,177.935968
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Other ASPAC,Rest_ASPAC.MRC_Other_ASPAC,Mitek,10504,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Chile,Rest_LAT.DPS_CL,Mitek,10504,QTD,776,481,946,606,786,771,615,595,756,1222.667429,1635.223399,771.938343
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Brazil,DPS_LAT.DPS_BR,Mitek,10504,QTD,2499,2738,3040,2355,2548,2479,2576,2117,2274,3062.4412,2908.9788,2013.2658
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Mexico,DPS_LAT.DPS_MX,Mitek,10504,QTD,682,751,748,673,677,660,633,732,703,814.7838,841.01855,652.33615
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Colombia,DPS_LAT.DPS_CO,Mitek,10504,QTD,936,1354,1191,960,951,929,982,987,908,1181.342197,1322.07535,758.4043839
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Argentina,Rest_LAT.DPS_AR,Mitek,10504,QTD,116,135,244,168,119,119,157,252,128,243.376,272.6336,181.3184
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,JJ Med Car - PR,Rest_LAT.001757,Mitek,10504,QTD,250,281,406,242,250,250,242,242,250,309,318,117
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Peru,Rest_LAT.MRC_PE,Mitek,10504,QTD,92, (80), -   ,119,92,87,115,119,90,0,0,70.41438547
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,J&J MD&D Venezuela HI,Rest_LAT.005259,Mitek,10504,QTD, -   , -   , -   ,23, -   , -   ,23,23, -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Costa Rica,Rest_LAT.MRC_CR,Mitek,10504,QTD,2, (2), -   ,1,2,2,1,1,2,0,0,2.510707558
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Other LAT,Rest_LAT.MRC_Other_LA,Mitek,10504,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,CANADA,Canada,DPS_NAM.DPS_CA,Mitek,10504,QTD,547,552,616,611,551,556,595,597,570,471.744,655.452,564.732
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,US,US,DPS_US.USxCAdj,PT,47835,QTD,21959,18317,18327,18511,21959,21959,18511,18511,21959,20733,22894,27894.50899
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,UK,DPS_EUR.DPS_UK,PT,47835,QTD,1382,1814,1604,1651,1330,1351,1454,1753,1535,1548.5225,1490.3739,2305.7184
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Germany,DPS_EUR.DPS_DE,PT,47835,QTD,3793,4575,4001,3970,3649,3845,3927,3842,3890,4195.095,4160.4525,4005.12
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Italy,DPS_EUR.DPS_IT,PT,47835,QTD,1459,1521,1684,1648,1409,1484,1633,1597,1498,1376.76,1783.53,1669.545
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Benelux,DPS_EUR.DPS_Benelux,PT,47835,QTD,1133,1166,1539,1573,1083,1142,1561,1527,1160,1244.895,1609.2,1785.765
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,"MISSA (Maghreb, Iran, Sub Sah. Africa)",DPS_MEA.004954,PT,47835,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Prof Middle East,DPS_MEA.004961,PT,47835,QTD, -   , (13), -   , -   , -   , -   , -   , -   , -   ,0,0,-13
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Pakistan,DPS_MEA.002540,PT,47835,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Arab Emirates,DPS_MEA.MRC_AE,PT,47835,QTD,122,320,251,258,122,122,258,258,122,255.7194778,259.4334922,278.4594423
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,France,DPS_EUR.DPS_FR,PT,47835,QTD,1462,2033,2233,2090,1407,1483,2068,2024,1500,1934.3925,2370.2175,2061.7875
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Switzerland incl. Export,DPS_EUR.DPS_CH,PT,47835,QTD,2652,2966,3346,1640,2577,2654,1611,1590,2692,2995.4729,3829.875,4809.3017
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Iberia,DPS_EUR.DPS_Iberia,PT,47835,QTD,797,837,768,866,771,812,858,840,819,600.0975,919.7025,1077.27
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Ireland,Rest_EUR.DPS_IR,PT,47835,QTD,388,310,329,306,373,393,303,296,398,381.0675,364.305,515.1675
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Poland,Rest_EUR.DPS_PL,PT,47835,QTD,223,188,165,216,215,224,218,215,222,191.6544,207.018,186.9672
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Russia,DPS_EUR.DPS_RU,PT,47835,QTD,974,813,556,609,973,901,642,625,824,479.7987,934.3347,749.5671
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,South Africa,DPS_MEA.DPS_ZA,PT,47835,QTD,87,173,214,270,74,82,288,290,84,488.955789,806.341833,1165.595211
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Finland,Rest_EUR.DPS_FI,PT,47835,QTD,341,247,184,207,331,349,206,201,350,169.86,219.03,241.38
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Norway,Rest_EUR.DPS_NO,PT,47835,QTD,350,517,575,536,345,371,549,516,366,426.3786,545.3622,519.6528
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J S.E. Slovenia,Rest_EUR.002790,PT,47835,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Sweden,Rest_EUR.DPS_SE,PT,47835,QTD,444,593,739,490,432,454,466,469,476,403.75531,516.579525,609.9233
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Austria,Rest_EUR.DPS_AT,PT,47835,QTD,753,782,784,792,724,763,783,766,772,626.9175,1026.9825,771.075
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Medical Israel,DPS_MEA.004966,PT,47835,QTD,80,343,237,185,78,74,181,177,76,146.201708,117.43639,89.990582
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Denmark,Rest_EUR.DPS_DK,PT,47835,QTD,148,281,211,201,143,151,199,194,152,161.465,206.525,167.9236
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Czech Repub,Rest_EUR.DPS_CZ,PT,47835,QTD,323,521,362,422,313,325,421,410,327,396.330165,415.019913,406.253925
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Hungary,Rest_EUR.DPS_HU,PT,47835,QTD,131,84,214,114,127,136,115,111,133,148.64724,214.7139,75.07758
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Turkey,DPS_MEA.DPS_TR,PT,47835,QTD,159,212,307,163,153,187,154,160,197,351.49808,341.33349,317.72541
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Medical Greece,Rest_EUR.003760,PT,47835,QTD,114,128,56,81,109,115,80,79,116,61.4625,106.1625,101.6925
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Medical Baltic States,Rest_EUR.002614,PT,47835,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,EU Regional,Rest_EUR.Reg_EUR,PT,47835,QTD, -   ," (2,892)", (745), -   , -   , -   , -   , -   , -   ,99.4575,940.935,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,China,DPS_ASPAC.DPS_CN,PT,47835,QTD,917,535,806,462,912,939,450,475,963,694.88985,779.01045,368.84795
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Australia,DPS_ASPAC.DPS_AU,PT,47835,QTD,813,943,1040,1019,813,820,1036,970,807,1092.2067,1000.6218,912.8214
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Japan,DPS_ASPAC.DPS_JP,PT,47835,QTD,4203,4190,4602,4011,4202,4495,4146,3561,4321,4481.05372,5495.96372,5394.72284
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,India,DPS_ASPAC.DPS_IN,PT,47835,QTD,1249,1192,895,749,1247,1210,751,767,1207,781.673148,1749.612948,1871.79944
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,New Zealand,Rest_ASPAC.DPS_NZ,PT,47835,QTD,75,134,131,143,74,76,149,140,73,147.1664,120.7336,138.5936
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Korea,DPS_ASPAC.DPS_KR,PT,47835,QTD,834,923,886,725,827,844,753,734,811,837.69852,890.959075,805.88306
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,J&J Medical Thailand,Rest_ASPAC.004940,PT,47835,QTD,318,438,313,296,316,314,300,293,310,383.209016,433.858304,520.136944
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,MRC SG (004462),DPS_SG.MRC_SG,PT,47835,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,J&J Medical Singapore,DPS_SG.004471,PT,47835,QTD,352,298,313,264,349,357,251,245,362,208.351,685.5185,292.1285
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,J&J Med Indonesia,Rest_ASPAC.003891,PT,47835,QTD,0,706,253, -   ,0, -   , -   , -   ,0,361.7023063,217.9228255,3.477864012
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Malaysia,Rest_ASPAC.DPS_MY,PT,47835,QTD,141,208,180,279,138,147,266,256,153,180.3902,218.1016,389.6044
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Hong Kong,Rest_ASPAC.DPS_HK,PT,47835,QTD,84,160,150,123,85,85,123,123,85,150.6841,139.4698,194.5101
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Vietnam,Rest_ASPAC.DPS_VN,PT,47835,QTD,7,78,22,31,7,8,31,31,8,54.25868992,32.99516018,27.34239138
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Taiwan,Rest_ASPAC.DPS_TW,PT,47835,QTD,262,375,280,253,260,252,259,251,245,294.562352,277.546433,313.669613
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Asia-Pac Reg Off-Pro,DPS_SG.5280SGD,PT,47835,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,J&J Med Philippines,Rest_ASPAC.004360,PT,47835,QTD, -   ,32,31, -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Other ASPAC,Rest_ASPAC.MRC_Other_ASPAC,PT,47835,QTD,464, (426), -   ,350,454,467,348,344,470,0,0,267.5806
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Chile,Rest_LAT.DPS_CL,PT,47835,QTD,498,777,677,620,507,497,629,608,491,800.3463856,833.3291664,805.5419148
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Brazil,DPS_LAT.DPS_BR,PT,47835,QTD,833,766,692,403,847,824,435,358,745,711.62,694.9124,689.962
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Mexico,DPS_LAT.DPS_MX,PT,47835,QTD,424,322,490,537,421,417,504,583,444,329.31105,358.61085,685.5322
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Colombia,DPS_LAT.DPS_CO,PT,47835,QTD,358,441,436,378,364,355,386,387,347,384.6777607,430.3691414,409.4125017
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Argentina,Rest_LAT.DPS_AR,PT,47835,QTD,249,30,35,29,253,257,27,43,274,70.9136,80.688,127.6368953
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,JJ Med Car - PR,Rest_LAT.001757,PT,47835,QTD, -   ,170,104, -   , -   , -   , -   , -   , -   ,100,115,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Peru,Rest_LAT.MRC_PE,PT,47835,QTD,61, (57), -   ,38,62,59,36,37,60,0,0,65.76432148
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,J&J MD&D Venezuela HI,Rest_LAT.005259,PT,47835,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Costa Rica,Rest_LAT.MRC_CR,PT,47835,QTD,140, (92), -   ,41,141,143,40,41,147,0,0,60.23424601
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Other LAT,Rest_LAT.MRC_Other_LA,PT,47835,QTD,115,49,60,59,111,114,58,58,117,36.7668,34.7242,107.2365
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,CANADA,Canada,DPS_NAM.DPS_CA,PT,47835,QTD,700,774,922,929,705,713,912,916,734,982.044,514.08,619.92
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,US,US,DPS_US.USxCAdj,CMF,47833,QTD,52972,50127,53877,51561,52972,52972,51561,51561,52972,50286,47704,49099.767
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,UK,DPS_EUR.DPS_UK,CMF,47833,QTD,2543,2588,2620,3047,2473,2516,2684,3237,2856,3093.2527,2563.5948,2509.2385
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Germany,DPS_EUR.DPS_DE,CMF,47833,QTD,1446,1245,1474,1547,1395,1470,1533,1500,1484,1671.78,1449.3975,1526.505
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Italy,DPS_EUR.DPS_IT,CMF,47833,QTD,1275,1173,1228,1182,1232,1297,1169,1144,1309,1029.2175,1400.2275,1147.6725
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Benelux,DPS_EUR.DPS_Benelux,CMF,47833,QTD,1303,1235,1334,1333,1253,1321,1319,1290,1336,1435.9875,1395.7575,1428.165
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,"MISSA (Maghreb, Iran, Sub Sah. Africa)",DPS_MEA.004954,CMF,47833,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Prof Middle East,DPS_MEA.004961,CMF,47833,QTD, (373), (383), -   , -   , (373), (373), -   , -   , (373),0,0,-9
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Pakistan,DPS_MEA.002540,CMF,47833,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Arab Emirates,DPS_MEA.MRC_AE,CMF,47833,QTD,246,190,251,220,246,246,220,220,246,269.9243316,202.0401503,201.8410244
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,France,DPS_EUR.DPS_FR,CMF,47833,QTD,1093,924,1019,1117,1056,1112,1107,1083,1122,926.4075,1124.205,1116.3825
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Switzerland incl. Export,DPS_EUR.DPS_CH,CMF,47833,QTD,2371,2028,2301,2144,2322,2389,2130,2102,2404,2176.3903,2089.5798,2675.806
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Iberia,DPS_EUR.DPS_Iberia,CMF,47833,QTD,2050,2067,2176,2201,1978,2084,2180,2133,2104,1719.8325,2009.265,2147.835
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Ireland,Rest_EUR.DPS_IR,CMF,47833,QTD,146,134,152,174,141,149,173,169,150,150.8625,162.0375,147.51
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Poland,Rest_EUR.DPS_PL,CMF,47833,QTD,211,203,187,213,204,212,215,212,210,239.8284,224.4648,172.6452
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Russia,DPS_EUR.DPS_RU,CMF,47833,QTD,392,271,317,322,391,361,347,337,338,197.3508,301.2264,290.20005
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,South Africa,DPS_MEA.DPS_ZA,CMF,47833,QTD,460,669,676,586,435,436,635,639,405,607.004406,500.609583,400.401342
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Finland,Rest_EUR.DPS_FI,CMF,47833,QTD,501,535,538,569,483,508,563,551,514,414.5925,530.8125,432.4725
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Norway,Rest_EUR.DPS_NO,CMF,47833,QTD,23,17,27,15,23,24,16,15,24,11.6748,14.904,18.7542
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J S.E. Slovenia,Rest_EUR.002790,CMF,47833,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Sweden,Rest_EUR.DPS_SE,CMF,47833,QTD,597,624,725,749,581,610,716,722,639,464.97955,594.733195,631.374975
